19.0
19.0
19.0
14.5
14.5
14.5
15.0
15.0
15.0
22.0
22.0
22.0
22.5
22.5
22.5
21.3
21.3
21.3
22.0
22.0
22.0
22.5
22.5
22.5
23.0
23.0
23.0
22.0
22.0
22.0
21.1
21.1
21.1
22.5
22.5
22.5
21.5
21.5
21.5
22.0
22.0
22.0
22.5
22.5
22.5
21.0
21.0
21.0
20.5
20.5
20.5
22.5
22.5
22.5
23.0
23.0
23.0
23.3
23.3
23.3
24.0
24.0
24.0
23.5
23.5
23.5
23.5
23.5
23.5
23.7
23.7
23.7
23.3
23.3
23.3
23.5
23.5
23.5
23.5
23.5
23.5
22.5
22.5
22.5
22.7
22.7
22.7
22.0
22.0
22.0
22.0
22.0
22.0
21.5
21.5
21.5
22.5
22.5
22.5
23.0
23.0
23.0
23.5
23.5
23.5
24.0
24.0
24.0
23.5
23.5
23.5
24.5
24.5
24.5
24.3
24.3
24.3
23.0
23.0
23.0
24.5
24.5
24.5
24.0
24.0
24.0
26.0
26.0
26.0
26.5
26.5
26.5
26.5
26.5
26.5
24.5
24.5
24.5
26.5
26.5
26.5
26.0
26.0
26.0
26.0
26.0
26.0
26.5
26.5
26.5
27.0
27.0
27.0
27.0
27.0
27.0
26.5
26.5
26.5
27.0
27.0
27.0
27.0
27.0
27.0
27.2
27.2
27.2
29.0
29.0
29.0
25.5
25.5
25.5
27.5
27.5
27.5
nan
nan
nan
nan
nan
nan
nan
nan
nan
27.5
27.5
27.5
28.3
28.3
28.3
27.5
27.5
27.5
28.5
28.5
28.5
30.0
30.0
30.0
29.5
29.5
29.5
27.2
27.2
27.2
28.5
28.5
28.5
29.0
29.0
29.0
28.5
28.5
28.5
28.1
28.1
28.1
26.5
26.5
26.5
26.7
26.7
26.7
26.5
26.5
26.5
27.5
27.5
27.5
28.5
28.5
28.5
25.1
25.1
25.1
27.5
27.5
27.5
27.5
27.5
27.5
29.8
29.8
29.8
29.5
29.5
29.5
29.8
29.8
29.8
30.0
30.0
30.0
29.7
29.7
29.7
29.7
29.7
29.7
30.0
30.0
30.0
